CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,PURCHASES_FREQUENCY,PURCHASES_TRX
C12476,11964.83264,1,1175.35,0.75,19
C12477,1553.505165,1,522,1,14
C12478,10.106017,0.727273,1160.66,1,37
C12479,397.003171,1,3042.08,1,98
C12480,611.561026,1,765,0.125,1
C12481,4840.545574,1,1595.93,0.454545,25
C12482,0,0,313.89,0.916667,19
C12483,1176.992085,1,890,0.583333,7
C12484,47.107274,0.818182,2226.06,1,14
C12485,289.529643,0.272727,110,0.083333,1
C12486,2689.040221,1,0,0,0
C12487,14.871714,0.545455,62.7,0.083333,1
C12488,35.360897,1,587.34,1,14
C12489,1902.665938,1,4666.51,0.916667,46
C12490,17.026818,1,453.24,1,12
C12491,229.540732,1,694.91,0.916667,15
C12492,186.706199,1,868,0.5,6
C12493,1264.152747,1,2358.28,1,28
C12494,160.15008,1,1639.97,1,20
C12495,12856.15251,1,775.42,0.416667,16
C12497,3034.686119,1,0,0,0
C12498,2537.257188,1,0,0,0
C12499,2376.483239,1,858.5,0.333333,13
C12500,3625.207579,1,0,0,0
C12501,3904.008546,1,600,0.5,6
C12502,59.263479,0.181818,300.68,0.090909,1
C12503,1114.56327,0.727273,0,0,0
C12504,1128.717636,1,55.69,0.083333,3
C12505,451.905949,1,4468.71,1,53
C12506,6074.986862,1,1000,0.083333,1
C12507,3490.186741,1,816,0.583333,15
C12508,1368.99507,1,521.31,1,20
C12509,60.52124,0.8,469,0.6,6
C12510,1961.322415,1,476.16,1,48
C12511,4153.477506,1,561.25,0.333333,4
C12512,22.523964,0.428571,346.3,1,7
C12513,7593.590618,1,0,0,0
C12514,46.054436,1,812.97,1,24
C12515,8771.507851,1,1082.98,1,26
C12516,3008.66367,1,1137.62,0.75,16
C12517,215.213174,1,2326.52,1,75
C12518,96.155647,1,1070.73,1,27
C12519,1101.656754,1,1398.21,0.75,16
C12520,4779.786334,1,1470.24,1,29
C12521,765.880394,0.909091,0,0,0
C12522,4705.294706,1,0,0,0
C12523,2008.461205,1,0,0,0
C12524,2856.16815,1,29.5,0.1,1
C12525,198.12512,1,0,0,0
C12526,27.851354,0.636364,262.71,0.583333,7
C12527,1487.657507,1,4115.98,0.75,31
C12528,10915.55075,1,0,0,0
C12529,107.944741,0.875,118.16,0.125,2
C12530,117.777688,0.727273,853.3,0.25,3
C12531,862.481024,1,2267.38,1,41
C12532,7.153512,0.3,104.95,0.4,4
C12533,48.242289,0.727273,470.69,0.416667,5
C12534,490.368785,1,932.03,0.416667,5
C12535,1848.248809,1,307.12,0.083333,2
C12536,1417.979193,1,0,0,0
C12537,510.504804,0.727273,57,0.083333,1
C12538,339.294514,1,2601.6,1,12
C12539,5151.912071,1,0,0,0
C12540,1203.464556,1,440,0.333333,4
C12541,6437.92423,1,716.76,1,33
C12542,407.177714,0.909091,4236.36,0.833333,29
C12543,3929.705042,1,935.71,0.833333,34
C12544,6909.058266,1,473.51,0.583333,11
C12545,1054.905969,1,885.44,0.833333,111
C12546,3664.282588,1,493.34,0.416667,6
C12547,6443.077147,0.909091,2155.13,1,75
C12548,4570.04875,1,888.98,0.416667,7
C12549,3573.583803,0.888889,2513.46,0.222222,6
C12550,96.699394,0.545455,1475.23,1,14
C12551,4968.771623,1,3441.3,1,26
C12552,1031.936983,0.727273,2308,0.416667,9
C12553,3.847042,0.5,182.08,1,8
C12554,166.258538,0.909091,1377.31,1,14
C12555,1589.449271,1,255.75,0.333333,5
C12556,2305.313527,1,255.7,0.545455,8
C12557,818.310935,0.545455,1071.8,0.333333,6
C12558,102.751154,1,1063.69,1,29
C12559,11416.64736,1,1347.7,0.583333,9
C12560,2008.004976,1,75.5,0.166667,2
C12561,5880.218671,0.666667,0,0,0
C12562,5354.109275,1,0,0,0
C12563,3207.605367,0.909091,0,0,0
C12564,4319.531807,1,0,0,0
C12565,1343.165153,1,291.62,1,7
C12566,705.645246,1,1325.21,0.75,14
C12567,112.01046,1,229,0.181818,4
C12568,1978.041097,1,0,0,0
C12569,468.769607,1,585.68,0.666667,12
C12570,15.531077,0.090909,0,0,0
C12571,1003.058842,1,1627,0.333333,12
C12572,220.938626,1,2310.61,1,33
C12573,5236.290986,1,1780.79,1,93
C12574,505.333425,0.909091,5176.62,0.666667,33
C12575,17.896575,0.909091,265.97,1,14
C12576,5550.171932,1,1026.26,0.583333,12
C12577,236.507753,1,2692.65,1,45
C12578,1132.282217,1,0,0,0
C12579,247.857188,0.454545,0,0,0
C12580,3312.222433,1,3729.7,1,81
C12581,1373.252757,1,0,0,0
C12582,71.542751,1,561.38,1,32
C12583,0,0,609,1,12
C12584,147.418569,0.181818,1074,0.083333,2
C12585,774.645244,1,190.54,0.416667,6
C12586,727.467671,1,420.88,0.416667,7
C12587,1115.208504,1,30,0.083333,1
C12588,366.441008,0.636364,0,0,0
C12589,3891.346976,1,3629.8,1,254
C12590,7442.599092,1,1080,0.666667,24
C12591,752.485849,0.727273,0,0,0
C12592,537.491488,1,1672.99,0.583333,25
C12593,1890.946618,1,0,0,0
C12594,11.269672,0.636364,248.31,0.416667,10
C12595,50.006512,0.454545,701.25,0.333333,5
C12596,5115.712849,1,4378.8,0.833333,19
C12597,984.724235,1,10243.48,1,56
C12598,952.379745,1,481.75,0.833333,20
C12599,160.681189,0.909091,993.5,0.333333,9
C12600,3461.183622,1,200,0.083333,1
C12601,232.638142,1,3161.02,1,22
C12602,126.134681,1,1197.12,1,12
C12603,1958.649839,0.857143,1759.46,0.571429,11
C12604,24.099873,1,294,1,12
C12605,4424.767314,0.833333,0,0,0
C12606,2297.708974,1,0,0,0
C12607,1667.269812,1,86.69,0.083333,1
C12608,74.254958,1,952.16,1,24
C12609,9.526312,0.545455,92.02,0.5,6
C12610,95.853493,0.545455,796.9,0.75,9
C12611,772.206384,1,1319.19,0.666667,27
C12612,533.163378,0.909091,0,0,0
C12613,66.65712,1,585.87,1,12
C12614,918.401897,0.454545,0,0,0
C12615,1630.676858,1,0,0,0
C12616,2384.257016,1,0,0,0
C12617,25.706551,0.909091,133.86,0.333333,6
C12618,956.303408,0.857143,1451.5,0.571429,54
C12619,40.627614,1,528.08,1,16
C12620,5010.879703,1,0,0,0
C12621,1822.259235,1,0,0,0
C12622,4936.913341,1,407.81,0.333333,4
C12623,93.964086,1,815.34,0.916667,14
C12624,512.946312,1,4391.87,1,46
C12625,680.889818,1,2445.24,1,36
C12626,2177.338711,1,0,0,0
C12627,1055.833418,1,351.54,1,13
C12628,153.949311,0.363636,0,0,0
C12629,5906.184924,1,141.8,0.125,2
C12630,1061.394006,1,0,0,0
C12631,8.187263,0.111111,0,0,0
C12632,126.018616,1,1218.24,1,18
C12633,462.598215,1,1319.26,0.083333,1
C12634,195.575108,1,2984.34,1,28
C12635,4759.70237,1,614.01,1,14
C12636,1581.742203,1,0,0,0
C12637,1026.201421,1,0,0,0
C12638,1585.806548,1,0,0,0
C12639,645.181409,0.636364,0,0,0
C12640,237.861439,1,569.02,0.5,6
C12641,297.004363,1,2729,1,14
C12642,2895.765754,0.909091,2753.35,0.727273,8
C12643,14.58126,0.272727,87.3,0.083333,1
C12644,310.795046,0.909091,0,0,0
C12645,3470.333673,1,1184.98,0.5,14
C12646,989.022229,1,0,0,0
C12647,2048.834742,1,3342.9,1,45
C12648,3037.476732,0.727273,1225.79,1,58
C12650,1072.257388,1,0,0,0
C12651,5097.916969,1,139.67,0.5,6
C12652,975.820862,1,66.72,0.333333,4
C12653,5827.830678,1,577.98,1,13
C12654,7543.580736,1,0,0,0
C12655,87.802127,0.818182,803.95,0.5,8
C12656,3268.304631,1,340.57,0.583333,8
C12657,45.295495,1,451.01,1,78
C12658,234.183227,1,617.3,0.916667,12
C12659,36.868847,1,360,0.5,6
C12660,334.1265,0.818182,0,0,0
C12661,193.12654,1,1955.98,1,53
C12663,443.202789,1,350.31,0.25,3
C12664,23.39023,0.636364,291.7,0.583333,7
C12665,1872.934017,1,382.5,0.416667,7
C12666,2490.787594,1,176.65,1,14
C12667,3212.093869,1,2203.68,1,25
C12668,339.406259,1,14.28,0.416667,5
C12669,11077.99148,1,3419.92,0.5,8
C12670,899.195559,0.909091,921.94,0.916667,20
C12671,1154.410108,0.909091,0,0,0
C12672,846.223191,0.545455,437.6,0.083333,1
C12673,597.44365,1,0,0,0
C12674,4413.803457,1,0,0,0
C12675,3586.05105,1,141,0.5,7
C12676,1965.755378,1,889.66,1,34
C12677,19.897641,0.727273,375.23,0.916667,11
C12678,2740.10065,1,169.19,0.083333,2
C12679,393.700868,1,0,0,0
C12680,459.134859,1,223.34,0.666667,9
C12681,4805.164203,1,0,0,0
C12682,6668.982024,1,0,0,0
C12683,1238.049848,1,45.65,0.083333,1
C12684,7801.511533,1,231.4,0.1,3
C12685,1114.506863,1,602.07,1,15
C12686,1212.426549,1,265.22,0.166667,2
C12687,210.870503,1,664.05,0.2,5
C12688,6493.033342,1,447.5,0.416667,6
C12689,3106.036183,1,2128.56,0.916667,27
C12690,909.560162,1,912.1,0.25,16
C12691,3633.533005,1,383.2,0.083333,2
C12692,86.650277,0.727273,910.51,0.583333,14
C12693,86.547135,0.818182,789.45,0.416667,5
C12694,144.513072,0.727273,758.5,0.666667,12
C12695,1182.324933,1,0,0,0
C12696,32.821775,1,644.99,1,33
C12697,1.365808,0.142857,60,0.142857,1
C12698,119.604008,1,1068.28,1,18
C12699,134.238558,1,420,0.583333,7
C12700,128.48978,1,462.86,1,34
C12701,749.168331,0.777778,164.9,0.111111,2
C12702,1544.585361,1,0,0,0
C12703,172.131105,1,1666.95,1,38
C12704,266.475852,0.272727,0,0,0
C12705,549.915249,1,1556.66,1,41
C12706,0,0,1090.69,0.5,17
C12707,8559.236795,1,170,0.083333,1
C12708,6810.401782,1,635.76,0.916667,17
C12709,2917.656276,1,141.81,0.166667,2
C12710,542.807485,1,220.62,0.166667,3
C12712,2362.643772,1,2826.99,1,97
C12713,4164.796859,1,784.63,0.454545,16
C12714,1304.460033,1,0,0,0
C12715,1601.692049,1,61.46,0.25,6
C12716,4556.537803,0.909091,1450,0.090909,1
C12717,751.398349,1,1977.5,0.833333,21
C12718,1510.111755,1,1895.25,1,23
C12719,3490.855736,1,1039.48,0.083333,3
C12720,6384.360491,1,1856.84,0.333333,19
C12721,1327.653853,1,20.9,0.083333,1
C12722,9226.646604,1,671.31,0.5,12
C12723,3441.516174,1,358.68,1,12
C12724,1117.34082,1,474.96,1,12
C12725,1828.62196,1,0,0,0
C12726,3011.469977,1,582.28,1,14
C12727,99.680638,0.818182,0,0,0
C12728,1517.559661,1,0,0,0
C12729,101.025128,0.454545,0,0,0
C12730,12.737355,0.909091,152.73,0.75,9
C12731,1135.816377,1,520.24,0.583333,10
C12732,24.1725,0.727273,270,0.818182,6
C12733,763.696095,1,1229.42,1,34
C12734,8073.909084,1,0,0,0
C12735,745.157677,1,485.17,0.166667,2
C12736,32.915398,0.727273,192.99,0.333333,5
C12737,8198.627284,1,0,0,0
C12738,623.955961,0.818182,0,0,0
C12739,2123.483416,1,2453.18,0.583333,33
C12740,939.348677,1,50,0.083333,1
C12741,1372.486104,1,3005.25,1,61
C12742,123.05867,1,151.92,1,12
C12743,72.794263,1,227.64,1,12
C12744,2376.965338,1,0,0,0
C12745,57.257195,0.818182,472.5,0.75,9
C12746,7499.658084,1,160,0.166667,2
C12747,1564.3964,0.727273,1330,0.416667,6
C12748,4644.779013,1,4820.68,0.833333,54
C12749,7418.314012,1,901.62,0.333333,4
C12750,6001.428376,1,0,0,0
C12751,1127.139413,1,185,0.166667,4
C12752,41.217844,0.363636,221.48,0.25,4
C12753,1565.577135,1,0,0,0
C12754,5459.785308,1,262,0.75,9
C12755,166.295463,0.909091,449.26,1,12
C12756,19.294559,1,283.8,0.666667,12
C12757,2478.086158,0.727273,531.48,0.333333,7
C12758,5425.936219,1,209.9,0.5,6
C12759,5239.381493,0.625,0,0,0
C12760,142.278809,0.909091,164.68,0.833333,10
C12761,4192.143919,1,450,0.083333,1
C12762,2711.995096,1,600,0.833333,10
C12763,432.793131,1,540.13,0.666667,13
C12764,127.808682,1,2802.08,1,36
C12765,374.276019,1,3589.05,1,31
C12766,20.758677,0.818182,548.01,0.666667,8
C12767,2061.835735,1,0,0,0
C12768,1744.956833,1,0,0,0
C12769,2241.092286,0.909091,1260,0.333333,4
C12770,2857.598022,0.636364,0,0,0
C12771,1530.725391,1,0,0,0
C12772,337.478135,1,0,0,0
C12773,5145.092629,1,1975.72,0.833333,33
C12774,4659.388091,1,1754.19,1,32
C12775,2416.555714,1,2266.01,0.916667,46
C12776,1467.212481,0.636364,107,0.083333,1
C12777,1555.053764,1,168,0.333333,6
C12778,127.062095,0.818182,453.3,0.583333,9
C12779,259.623619,1,377.79,0.666667,10
C12780,28.445432,0.545455,166.2,0.25,3
C12781,0.01968,0.090909,188.02,0.5,6
C12782,1258.769693,1,142,0.166667,2
C12783,2865.386926,1,0,0,0
C12784,276.446975,1,1429.39,1,21
C12786,2878.528369,1,0,0,0
C12787,499.409588,1,6636.91,1,44
C12788,2489.057383,1,0,0,0
C12789,44.463463,0.545455,154.86,0.416667,5
C12790,201.463946,1,2364.85,1,13
C12791,2508.850418,1,0,0,0
C12792,35.942931,0.818182,425.67,0.333333,4
C12793,440.186713,1,985.2,0.916667,19
C12794,783.550476,0.777778,175.8,0.444444,5
C12795,511.569448,0.727273,2938.32,0.666667,69
C12796,5901.592192,1,1704.95,0.583333,9
C12797,210.618047,1,290,0.833333,10
C12798,168.473316,0.454545,0,0,0
C12799,1136.796512,1,869.38,1,23
C12800,738.956988,1,0,0,0
C12801,858.180885,0.909091,3034.74,1,42
C12802,2065.035103,1,1462.6,0.583333,17
C12803,16.052971,0.545455,127,0.166667,2
C12804,2263.795064,0.875,320,0.5,5
C12805,1527.905897,1,0,0,0
C12806,5266.121863,1,9030.08,0.916667,28
C12807,6804.186841,1,640.03,0.416667,20
C12808,2836.605817,1,0,0,0
C12809,21.328087,0.545455,512.35,1,18
C12810,259.15982,1,1971.9,0.833333,20
C12811,414.196362,0.909091,794.53,0.090909,9
C12812,141.781912,0.545455,1401.4,1,47
C12813,30.530541,0.363636,360.1,0.333333,6
C12814,1198.763306,1,0,0,0
C12815,6187.219303,1,2029.03,0.916667,20
C12816,45.625764,0.545455,0,0,0
C12818,358.011796,0.545455,0,0,0
C12819,810.52348,0.727273,985.33,0.416667,10
C12820,2910.425009,1,0,0,0
C12821,6784.258276,1,12.64,0.083333,1
C12822,229.295689,1,2099.89,1,14
C12823,1465.716156,1,555.71,1,16
C12824,2315.997841,1,3643.93,0.916667,36
C12825,4202.1695,1,462,0.166667,2
C12826,2085.013555,1,198.27,0.166667,2
C12827,51.794504,1,800.11,1,14
C12828,13.363762,0.428571,238.9,0.857143,9
C12829,1141.349418,1,6003.86,1,110
C12830,766.261051,1,1462.73,0.666667,26
C12831,155.566852,1,1303.78,0.916667,24
C12832,1168.692032,1,0,0,0
C12833,78.027358,0.454545,377.07,0.25,8
C12834,6671.450524,1,369.52,0.583333,7
C12835,3057.553683,1,0,0,0
C12836,343.003474,1,3429.49,1,40
C12837,4360.245187,1,703.23,1,12
C12838,2900.668727,1,3056.73,1,54
C12839,3569.826878,1,3056.06,1,50
C12840,3412.603461,1,3790.29,1,110
C12841,1519.396916,1,0,0,0
C12842,1388.825312,1,974.42,1,33
C12843,12.313357,0.636364,107.41,0.5,6
C12844,300.140362,1,2366.36,1,23
C12845,267.88449,0.454545,129,0.083333,1
C12846,179.882212,1,828,1,12
C12847,49.901311,0.727273,790.65,0.75,17
C12848,468.138723,0.545455,0,0,0
C12849,1197.052656,1,298.51,0.636364,8
C12850,2632.469367,1,0,0,0
C12851,24.479088,1,90,0.5,6
C12852,1391.33075,1,530.5,0.25,3
C12853,2748.868773,1,598.5,0.333333,34
C12854,1525.273429,1,133.4,0.333333,4
C12855,149.345328,1,1424.4,1,17
C12857,1364.390161,1,786,0.5,10
C12858,2274.992396,1,1794.82,1,30
C12859,2611.487156,1,0,0,0
C12860,11930.78446,1,37.03,0.25,3
C12861,95.843629,0.818182,1210.95,0.75,21
C12862,2518.248504,1,1086.17,0.75,17
C12863,6380.474771,1,4381.33,0.666667,45
C12864,937.052256,1,2003.98,1,49
C12865,1693.287862,1,90,0.083333,1
C12866,111.902733,1,1554.86,0.833333,25
C12867,13.925681,0.272727,462.78,0.25,17
C12868,3003.711667,1,349.45,0.636364,7
C12869,13.75098,0.181818,214.38,0.083333,1
C12871,176.478557,0.545455,600,0.083333,1
C12872,2124.720599,1,1006.01,0.25,10
C12873,6043.926807,1,0,0,0
C12874,801.513783,1,1697.02,1,40
C12875,2791.652315,1,0,0,0
C12876,1452.868602,1,93.34,0.333333,4
C12877,5311.500998,1,2339.79,1,12
C12878,58.142915,0.4,0,0,0
C12879,1738.454303,1,0,0,0
C12880,115.376754,1,448.15,1,13
C12881,1615.436077,1,2610.29,0.916667,39
C12883,111.789941,1,1157.94,1,22
C12884,11.4334,0.090909,250,0.083333,1
C12885,169.019496,1,4769.98,1,56
C12886,1016.583226,1,120,0.5,9
C12887,111.729154,0.454545,824.1,0.166667,9
C12888,2486.194077,1,2869.17,0.833333,41
C12889,2728.076143,1,155.32,0.333333,4
C12890,467.220993,1,1110.17,0.416667,6
C12891,165.192464,1,206.32,0.833333,10
C12892,2414.43578,1,689.4,1,12
C12893,2432.276042,1,7156.11,0.833333,198
C12894,1485.081634,1,48.22,0.083333,1
C12895,1723.637852,1,660.61,0.75,16
C12896,1738.802811,1,395,0.166667,2
C12897,1912.691045,0.666667,0,0,0
C12898,302.142293,1,3612.24,1,35
C12899,185.725079,0.818182,456.05,0.416667,8
C12900,2269.800656,0.714286,0,0,0
C12901,750.070967,1,311.2,0.166667,4
C12902,2287.854278,0.909091,0,0,0
C12903,7.817753,0.272727,170.02,0.5,6
C12904,877.603886,1,7786.4,1,68
C12905,11642.60156,1,15108.47,1,298
C12906,2893.135916,1,0,0,0
C12907,1589.083369,1,0,0,0
C12908,2540.711001,1,844.38,0.5,11
C12909,1023.124791,1,1537.93,0.75,25
C12910,3937.87556,1,0,0,0
C12911,1079.008102,1,0,0,0
C12912,2545.614986,1,0,0,0
C12913,1659.414215,1,324,0.166667,3
C12914,4484.839808,1,591.3,0.75,23
C12915,335.360271,1,3237.47,0.75,19
C12916,8214.860286,1,5213.41,1,79
C12917,745.72702,0.727273,137.7,0.166667,3
C12918,302.091029,0.818182,0,0,0
C12919,438.550144,1,3647.61,1,65
C12920,646.745968,0.818182,0,0,0
C12921,9266.08054,1,100,0.333333,4
C12922,2735.480264,0.636364,100,0.333333,4
C12923,160.530303,0.363636,299.38,0.166667,5
C12924,2.386716,0.454545,115,1,12
C12925,199.753857,1,1569.23,1,42
C12926,1647.990537,1,127.46,0.083333,2
C12927,1362.551313,1,0,0,0
C12928,2221.252825,0.545455,0,0,0
C12929,101.138672,1,1411.82,1,42
C12930,19.411374,1,229.92,1,12
C12931,189.11961,1,429.88,1,19
C12932,67.86054,0.363636,295.64,0.666667,9
C12933,1338.317684,0.909091,0,0,0
C12934,5099.850196,1,805.45,0.833333,22
C12935,68.222735,0.909091,537.68,0.916667,22
C12936,4028.756012,1,361.07,1,18
C12937,9.730297,0.636364,99.24,0.583333,8
C12938,224.915345,0.545455,2330,0.5,6
C12939,1378.911019,1,0,0,0
C12941,2017.948347,1,1137.55,0.333333,14
C12943,409.194212,0.545455,1213.23,0.25,9
C12944,3130.53708,1,428.16,0.333333,7
C12945,1143.409012,1,0,0,0
C12946,4215.771256,1,0,0,0
C12947,54.952957,0.636364,470.12,0.333333,4
C12948,1539.46423,1,629.78,0.333333,6
C12949,2589.500085,1,0,0,0
C12950,798.070226,1,660.02,0.333333,16
C12951,6877.333016,1,0,0,0
C12952,234.544023,1,2453.46,1,54
C12953,4420.693904,1,0,0,0
C12954,5757.919072,1,5544.45,1,59
C12955,2341.625484,1,2153.83,0.916667,13
C12956,1022.687467,1,409.92,1,12
C12957,1497.869891,1,806.64,0.833333,26
C12958,115.340163,1,54.67,0.166667,2
C12959,1175.749847,1,848.26,0.916667,12
C12960,512.058666,0.818182,921.2,0.416667,7
C12961,40.645069,1,636.83,0.666667,8
C12962,12323.84536,1,989.32,0.090909,2
C12963,967.177679,1,208.4,0.333333,4
C12964,97.453056,0.818182,334.73,0.083333,1
C12965,346.782576,1,961.12,0.333333,4
C12966,32.228288,0.636364,73.45,0.166667,2
C12967,39.642014,1,0,0,0
C12968,1902.444082,1,0,0,0
C12969,600.777518,1,760.38,1,35
C12970,2864.644318,0.9,135,0.5,7
C12971,4994.957253,1,0,0,0
C12972,5392.29598,1,0,0,0
C12973,1841.606048,1,0,0,0
C12974,2809.125422,1,65.5,0.083333,1
C12975,1305.724538,1,509.88,1,24
C12976,258.148852,1,433.2,1,24
C12977,162.722336,1,222.7,0.5,8
C12978,4007.610043,1,83,0.083333,1
C12979,11.759081,0.181818,100.94,0.166667,2
C12980,1384.008582,1,0,0,0
C12981,6980.228444,1,4400,0.333333,5
C12982,2964.124423,1,118.05,0.083333,2
C12983,78.287038,1,1045.76,1,25
C12984,1307.937701,1,1280.58,0.833333,28
C12985,27.93791,0.727273,205.92,0.666667,24
C12986,77.305919,0.727273,171.06,0.5,6
C12987,807.091888,1,1272.53,1,66
C12988,5423.576453,1,1672.55,1,40
C12989,1290.524209,1,1518.26,1,22
C12990,34.869037,1,356.32,1,8
C12991,811.564879,1,558.08,0.583333,12
C12992,1109.109473,1,113,0.1,2
C12993,969.034643,1,50.85,0.166667,2
C12994,80.167956,0.545455,1053.52,0.416667,12
C12995,607.912561,1,205.84,0.25,3
C12996,0,0,199.73,0.454545,6
C12997,1758.703148,1,3955.35,0.916667,29
C12998,169.062888,1,1556.66,0.916667,23
C12999,268.577278,0.181818,0,0,0
C13000,1431.670328,1,1020.76,1,27
C13001,241.097264,1,790.6,1,42
C13002,1484.705242,1,2673.3,0.916667,26
C13004,54.80309,0.636364,462.32,0.583333,8
C13005,1687.570137,1,162.04,0.25,4
C13006,1182.045732,1,130,0.416667,5
C13007,2304.087171,1,0,0,0
C13008,8030.872986,1,0,0,0
C13009,1.151323,0.181818,60.3,0.083333,1
C13011,188.701762,0.454545,900.45,0.083333,1
C13012,2136.814161,1,0,0,0
C13013,1747.858092,1,3048.4,0.75,30
C13014,2637.334329,1,0,0,0
C13015,499.437461,1,0,0,0
C13016,21.32716,1,309.74,1,19
C13017,1534.294061,1,6508.72,1,44
C13018,61.954938,1,477.42,1,36
C13019,1294.324002,1,0,0,0
C13020,657.831607,1,612.25,1,20
C13021,2708.9687,1,0,0,0
C13022,689.764098,0.818182,0,0,0
C13023,6329.586806,0.714286,0,0,0
C13024,4446.40675,1,0,0,0
C13025,1173.662921,0.818182,0,0,0
C13026,21.881488,1,168.08,0.666667,8
C13027,1518.638794,0.727273,0,0,0
C13028,1061.439175,1,0,0,0
C13029,1579.728772,1,0,0,0
C13031,6.149295,0.181818,169.01,0.25,3
C13032,2848.735428,1,95.67,0.083333,1
C13033,32.215585,1,0,0,0
C13034,5823.907919,1,0,0,0
C13035,978.567283,1,1401.54,1,14
C13036,1588.447753,1,825.96,0.333333,4
C13037,1530.883538,1,964.67,0.3,10
C13038,180.230777,0.818182,1653.91,0.75,35
C13039,256.182628,0.181818,111.39,0.166667,4
C13040,1794.484219,1,197.7,0.25,3
C13041,1103.988247,1,0,0,0
C13042,1783.622522,1,0,0,0
C13043,3560.734141,1,0,0,0
C13044,4751.340645,1,309.86,0.5,5
C13045,33.663794,1,585.6,1,12
C13046,124.739834,1,1004.3,0.916667,11
C13047,2786.494499,1,0,0,0
C13048,6538.064926,1,1554.42,1,69
C13049,4360.032452,1,0,0,0
C13050,1013.23312,0.909091,0,0,0
C13051,7215.745096,1,0,0,0
C13052,2320.402196,1,436,0.5,6
C13053,8791.161142,1,0,0,0
C13054,22.720976,0.545455,853.75,0.583333,8
C13056,1083.787792,1,110,0.083333,1
C13057,3.744802,0.272727,154.5,0.083333,1
C13058,5968.583246,1,22381.97,1,87
C13059,2249.367093,1,902.43,0.5,10
C13060,326.648686,1,1086.16,1,17
C13061,3481.400783,1,188,0.166667,2
C13062,2237.238086,1,120,0.125,1
C13063,1611.720259,1,955.59,0.916667,19
C13064,3294.951011,1,2923.07,1,35
C13065,1436.783799,1,258.86,0.666667,13
C13066,78.44322,1,1367.73,1,58
C13067,3586.66025,1,342,0.333333,5
C13068,1119.464067,1,0,0,0
C13069,190.872836,0.545455,3011.36,0.5,6
C13070,4881.395564,0.909091,849.78,0.454545,7
C13071,891.111576,0.909091,698.99,0.545455,6
C13072,124.732546,0.818182,301.07,0.083333,1
C13073,1820.216623,1,4877.66,1,154
C13074,212.080181,1,618,0.5,7
C13076,2135.406047,1,1600.09,0.833333,28
C13077,523.329585,1,5819.46,1,114
C13078,2655.715643,1,0,0,0
C13079,17.415068,0.727273,147.7,0.666667,14
C13080,347.577293,0.857143,26.8,0.142857,1
C13081,2201.533726,1,0,0,0
C13082,169.850339,1,1693.03,1,15
C13083,1584.358415,1,0,0,0
C13084,5030.927831,1,99,0.166667,2
C13085,982.165343,1,435.72,0.5,20
C13086,233.376877,1,1178.12,1,28
C13087,1201.149593,1,851.21,0.833333,21
C13088,36.607995,0.545455,224.4,0.166667,2
